My Sites/My Suppliers' site,Customer code,Customer name,Supplier code,Supplier name,Customer supplier reference,Site code,Site name,Site country,Customer site reference,Trading relationship type,Business type,Site functions,Primary site activity,Direct supplier code,Direct supplier name,Audit code,Audit company name,Audit company type,Audit date,Audit submission date,Audit published date,Workflow status,Audit nature,Is SMETA audit?,Which code was this based on?,Audit schedule type,Audit scope,Auditor uploads,Is most recent audit?,Is Sedex virtual assessment?,Audit finding code,Finding title code,Finding created date,New or carried over,Finding type,Finding criticality,Custom criticality,Finding category,Finding sub-category,Finding title,Finding description,Finding status,Number of days at this status,Is finding open?,Recommended completion date,Is finding overdue?,Days overdue,Corrective action date,Corrective action status,Parent finding code,Superseded by audit code,Audit superseded date,Verification method,Verified date,Parent audit code,Verified by audit code
my_suppliers_sites,ZC3252996,Kingfisher plc,ZC405081365,C and S Industries SA,via Claber,ZS405081495,C AND S INDUSTRIES SA,Dominican Republic,via Claber,Indirect,Goods Provider,Labour Provider,Manufacture of plastics products, , ,ZAA600003637,QIMA Ltd,Null,14/02/2023,27/02/2023,07/03/2023,Published,Full Initial Audit,TRUE,,Semi-announced,"1. Labour Standards, 2. Health & Safety, 3. Environment, 4. Business Ethics",TRUE,TRUE,FALSE,ZAF600020914,ZAI2110125,16/02/2023,New,Non-compliance,Major,,10b. Environment,"General Environmental Permits, & Management systems",No systems in place to continually improve environmental performance ,,Created,34,TRUE,28/04/2023,Not overdue,,,,,,,Follow up,,,
my_suppliers_sites,ZC3252996,Kingfisher plc,ZC405158903,SIRTEC INTERNATIONAL CO LTD,,ZS405173432,SIRTEC INTERNATIONAL CO LTD,Taiwan,,Indirect,Goods Provider,,Manufacture of consumer electronics,ZC1017365,Croydex(Division of Norcros Group Holdings),ZAA600001086,BUREAU VERITAS CPS - ASIA,Null,27/12/2022,09/01/2023,10/01/2023,Published,Full Initial Audit,TRUE,,Semi-announced,"1. Labour Standards, 2. Health & Safety, 3. Environment, 4. Business Ethics",TRUE,TRUE,FALSE,4e9ce413-0d47-4eb3-bd93-fb2e48fd179b,ZAI2030714,03/01/2023,New,Non-compliance,Major,,"3. Health, safety & hygiene",Fire Safety - Fire exits,Not all emergency exits are properly marked and lighted,"The factory has the system in place, but did not follow it very well.",Created,78,TRUE,02/02/2023,Overdue,-41,,,,,,Desktop,,,
my_suppliers_sites,ZC3252996,Kingfisher plc,ZC405158903,SIRTEC INTERNATIONAL CO LTD,,ZS405173432,SIRTEC INTERNATIONAL CO LTD,Taiwan,,Indirect,Goods Provider,,Manufacture of consumer electronics,ZC1017365,Croydex(Division of Norcros Group Holdings),ZAA600001086,BUREAU VERITAS CPS - ASIA,Null,27/12/2022,09/01/2023,10/01/2023,Published,Full Initial Audit,TRUE,,Semi-announced,"1. Labour Standards, 2. Health & Safety, 3. Environment, 4. Business Ethics",TRUE,TRUE,FALSE,5fbbcd1a-d611-48fe-a090-90a81530ba99,ZAI2060304,03/01/2023,New,Non-compliance,Major,,6. Working Hours,Excessive hours,Working hours exceed what is allowed by law or collective bargaining agreement - isolated,"The factory has the system in place, but did not follow it very well.",Created,78,TRUE,04/03/2023,Overdue,-11,,,,,,Follow up,,,
my_suppliers_sites,ZC3252996,Kingfisher plc,ZC405158903,SIRTEC INTERNATIONAL CO LTD,,ZS405173432,SIRTEC INTERNATIONAL CO LTD,Taiwan,,Indirect,Goods Provider,,Manufacture of consumer electronics,ZC1017365,Croydex(Division of Norcros Group Holdings),ZAA600001086,BUREAU VERITAS CPS - ASIA,Null,27/12/2022,09/01/2023,10/01/2023,Published,Full Initial Audit,TRUE,,Semi-announced,"1. Labour Standards, 2. Health & Safety, 3. Environment, 4. Business Ethics",TRUE,TRUE,FALSE,9cfbdcbf-1393-407d-9794-716eaa7b58aa,ZAI2060303,09/01/2023,New,Non-compliance,Critical,,6. Working Hours,Excessive hours,Working hours exceed what is allowed by law or collective bargaining agreement - systemic,,Created,72,TRUE,10/03/2023,Overdue,-5,,,,,,Follow up,,,
my_suppliers_sites,ZC3252996,Kingfisher plc,ZC405158903,SIRTEC INTERNATIONAL CO LTD,,ZS405173432,SIRTEC INTERNATIONAL CO LTD,Taiwan,,Indirect,Goods Provider,,Manufacture of consumer electronics,ZC1017365,Croydex(Division of Norcros Group Holdings),ZAA600001086,BUREAU VERITAS CPS - ASIA,Null,27/12/2022,09/01/2023,10/01/2023,Published,Full Initial Audit,TRUE,,Semi-announced,"1. Labour Standards, 2. Health & Safety, 3. Environment, 4. Business Ethics",TRUE,TRUE,FALSE,27ae5ee1-d201-4f54-b1b1-89ac30d8fd72,ZAI2030802,02/01/2023,New,Non-compliance,Minor,,"3. Health, safety & hygiene",Electrical risk,Isolated occurrence of incorrect / damaged insulation in electricals including burnt / damaged wiring and plugs,,Created,79,TRUE,03/03/2023,Overdue,-12,,,,,,Desktop,,,
my_suppliers_sites,ZC3252996,Kingfisher plc,ZC405158903,SIRTEC INTERNATIONAL CO LTD,,ZS405173432,SIRTEC INTERNATIONAL CO LTD,Taiwan,,Indirect,Goods Provider,,Manufacture of consumer electronics,ZC1017365,Croydex(Division of Norcros Group Holdings),ZAA600001086,BUREAU VERITAS CPS - ASIA,Null,27/12/2022,09/01/2023,10/01/2023,Published,Full Initial Audit,TRUE,,Semi-announced,"1. Labour Standards, 2. Health & Safety, 3. Environment, 4. Business Ethics",TRUE,TRUE,FALSE,886ce836-54c5-4417-a7f7-f49eb316298e,ZAI2060403,03/01/2023,New,Non-compliance,Minor,,6. Working Hours,Excessive hours,Total hours exceed 60 hours per week - ETI requirements are not met - isolated,,Created,78,TRUE,04/03/2023,Overdue,-11,,,,,,Desktop,,,
my_suppliers_sites,ZC3252996,Kingfisher plc,ZC405158903,SIRTEC INTERNATIONAL CO LTD,,ZS405173432,SIRTEC INTERNATIONAL CO LTD,Taiwan,,Indirect,Goods Provider,,Manufacture of consumer electronics,ZC1017365,Croydex(Division of Norcros Group Holdings),ZAA600001086,BUREAU VERITAS CPS - ASIA,Null,27/12/2022,09/01/2023,10/01/2023,Published,Full Initial Audit,TRUE,,Semi-announced,"1. Labour Standards, 2. Health & Safety, 3. Environment, 4. Business Ethics",TRUE,TRUE,FALSE,a5efe331-1303-4f26-9a25-ceb88f4a26fb,ZAI2060401,09/01/2023,New,Non-compliance,Major,,6. Working Hours,Excessive hours,Total hours exceed 60 hours per week - ETI requirements are not met - systemic,,Created,72,TRUE,10/03/2023,Overdue,-5,,,,,,Follow up,,,
my_suppliers_sites,ZC3252996,Kingfisher plc,ZC405158903,SIRTEC INTERNATIONAL CO LTD,,ZS405173432,SIRTEC INTERNATIONAL CO LTD,Taiwan,,Indirect,Goods Provider,,Manufacture of consumer electronics,ZC1017365,Croydex(Division of Norcros Group Holdings),ZAA600001086,BUREAU VERITAS CPS - ASIA,Null,27/12/2022,09/01/2023,10/01/2023,Published,Full Initial Audit,TRUE,,Semi-announced,"1. Labour Standards, 2. Health & Safety, 3. Environment, 4. Business Ethics",TRUE,TRUE,FALSE,c13bf96d-38b7-45c6-9fa6-df8f60e6cf5d,ZAI2030714,09/01/2023,New,Non-compliance,Major,,"3. Health, safety & hygiene",Fire Safety - Fire exits,Not all emergency exits are properly marked and lighted,,Created,72,TRUE,08/02/2023,Overdue,-35,,,,,,Desktop,,,
my_suppliers_sites,ZC3252996,Kingfisher plc,ZC405158903,SIRTEC INTERNATIONAL CO LTD,,ZS405173432,SIRTEC INTERNATIONAL CO LTD,Taiwan,,Indirect,Goods Provider,,Manufacture of consumer electronics,ZC1017365,Croydex(Division of Norcros Group Holdings),ZAA600001086,BUREAU VERITAS CPS - ASIA,Null,27/12/2022,09/01/2023,10/01/2023,Published,Full Initial Audit,TRUE,,Semi-announced,"1. Labour Standards, 2. Health & Safety, 3. Environment, 4. Business Ethics",TRUE,TRUE,FALSE,f07b1bcc-66da-4b5d-b6e3-e58d8164c9af,ZAI2010302,03/01/2023,New,Non-compliance,Critical,,1. Employment is freely chosen,Recruitment/termination,"Workers incur fees, legal or otherwise, during the recruitment process",,Created,78,TRUE,04/03/2023,Overdue,-11,,,,,,Follow up,,,
my_suppliers_sites,ZC3252996,Kingfisher plc,ZC405158903,SIRTEC INTERNATIONAL CO LTD,,ZS405173432,SIRTEC INTERNATIONAL CO LTD,Taiwan,,Indirect,Goods Provider,,Manufacture of consumer electronics,ZC1017365,Croydex(Division of Norcros Group Holdings),ZAA600001086,BUREAU VERITAS CPS - ASIA,Null,27/12/2022,09/01/2023,10/01/2023,Published,Full Initial Audit,TRUE,,Semi-announced,"1. Labour Standards, 2. Health & Safety, 3. Environment, 4. Business Ethics",TRUE,TRUE,FALSE,fa8e9697-230e-4553-af11-0b8d991468f1,ZAI2010302,09/01/2023,New,Non-compliance,Critical,,1. Employment is freely chosen,Recruitment/termination,"Workers incur fees, legal or otherwise, during the recruitment process",,Created,72,TRUE,10/03/2023,Overdue,-5,,,,,,Follow up,,,
my_suppliers_sites,ZC3252996,Kingfisher plc,ZC405158903,SIRTEC INTERNATIONAL CO LTD,,ZS405173432,SIRTEC INTERNATIONAL CO LTD,Taiwan,,Indirect,Goods Provider,,Manufacture of consumer electronics,ZC1017365,Croydex(Division of Norcros Group Holdings),ZAA600001086,BUREAU VERITAS CPS - ASIA,Null,27/12/2022,09/01/2023,10/01/2023,Published,Full Initial Audit,TRUE,,Semi-announced,"1. Labour Standards, 2. Health & Safety, 3. Environment, 4. Business Ethics",TRUE,TRUE,FALSE,ZAF600003845,ZAI2030714,09/01/2023,New,Non-compliance,Major,,"3. Health, safety & hygiene",Fire Safety - Fire exits,Not all emergency exits are properly marked and lighted,,Created,72,TRUE,08/02/2023,Overdue,-40,13/01/2023,Closed,,,,Desktop,,,
my_suppliers_sites,ZC3252996,Kingfisher plc,ZC405158903,SIRTEC INTERNATIONAL CO LTD,,ZS405173432,SIRTEC INTERNATIONAL CO LTD,Taiwan,,Indirect,Goods Provider,,Manufacture of consumer electronics,ZC1017365,Croydex(Division of Norcros Group Holdings),ZAA600001086,BUREAU VERITAS CPS - ASIA,Null,27/12/2022,09/01/2023,10/01/2023,Published,Full Initial Audit,TRUE,,Semi-announced,"1. Labour Standards, 2. Health & Safety, 3. Environment, 4. Business Ethics",TRUE,TRUE,FALSE,ZAF600003846,ZAI2060303,09/01/2023,New,Non-compliance,Critical,,6. Working Hours,Excessive hours,Working hours exceed what is allowed by law or collective bargaining agreement - systemic,,Created,72,TRUE,10/03/2023,Overdue,-10,,,,,,Follow up,,,
my_suppliers_sites,ZC3252996,Kingfisher plc,ZC405158903,SIRTEC INTERNATIONAL CO LTD,,ZS405173432,SIRTEC INTERNATIONAL CO LTD,Taiwan,,Indirect,Goods Provider,,Manufacture of consumer electronics,ZC1017365,Croydex(Division of Norcros Group Holdings),ZAA600001086,BUREAU VERITAS CPS - ASIA,Null,27/12/2022,09/01/2023,10/01/2023,Published,Full Initial Audit,TRUE,,Semi-announced,"1. Labour Standards, 2. Health & Safety, 3. Environment, 4. Business Ethics",TRUE,TRUE,FALSE,ZAF600003847,ZAI2060401,09/01/2023,New,Non-compliance,Major,,6. Working Hours,Excessive hours,Total hours exceed 60 hours per week - ETI requirements are not met - systemic,,Created,72,TRUE,10/03/2023,Overdue,-10,,,,,,Follow up,,,
my_suppliers_sites,ZC3252996,Kingfisher plc,ZC405158903,SIRTEC INTERNATIONAL CO LTD,,ZS405173432,SIRTEC INTERNATIONAL CO LTD,Taiwan,,Indirect,Goods Provider,,Manufacture of consumer electronics,ZC1017365,Croydex(Division of Norcros Group Holdings),ZAA600001086,BUREAU VERITAS CPS - ASIA,Null,27/12/2022,09/01/2023,10/01/2023,Published,Full Initial Audit,TRUE,,Semi-announced,"1. Labour Standards, 2. Health & Safety, 3. Environment, 4. Business Ethics",TRUE,TRUE,FALSE,ZAF600003848,ZAI2010302,09/01/2023,New,Non-compliance,Critical,,1. Employment is freely chosen,Recruitment/termination,"Workers incur fees, legal or otherwise, during the recruitment process",,Created,72,TRUE,10/03/2023,Overdue,-10,,,,,,Follow up,,,
my_suppliers_sites,ZC3252996,Kingfisher plc,ZC406041041,YANGJIANG HONDER INDUSTRIES CO LTD,,ZS411564794,YangJiang Honder Industries Co Ltd,China,,Indirect,Goods Provider,,"Manufacture of other cutlery, hand tools and general hardware",ZC402610987,Char-Broil,ZAA600000560,Intertek Shenzhen,Null,20/12/2022,27/12/2022,05/01/2023,Published,Full Initial Audit,TRUE,,Announced,"1. Labour Standards, 2. Health & Safety, 3. Environment, 4. Business Ethics",TRUE,TRUE,FALSE,9ef06e8e-8e34-4715-a402-4c183d6faefe,ZAI2031117,20/12/2022,New,Non-compliance,Major,,"3. Health, safety & hygiene",Worker Health,No medical examinations / regular occupational health checks including disease checks of workers in hazardous situations (e.g. noise / chemicals / dust),,Created,92,TRUE,26/01/2023,Overdue,-48,,,,,,Desktop,,,
my_suppliers_sites,ZC3252996,Kingfisher plc,ZC406041041,YANGJIANG HONDER INDUSTRIES CO LTD,,ZS411564794,YangJiang Honder Industries Co Ltd,China,,Indirect,Goods Provider,,"Manufacture of other cutlery, hand tools and general hardware",ZC402610987,Char-Broil,ZAA600000560,Intertek Shenzhen,Null,20/12/2022,27/12/2022,05/01/2023,Published,Full Initial Audit,TRUE,,Announced,"1. Labour Standards, 2. Health & Safety, 3. Environment, 4. Business Ethics",TRUE,TRUE,FALSE,91cfdedb-646f-478e-969a-cf0269a5075b,ZAI2060302,20/12/2022,New,Non-compliance,Major,,6. Working Hours,Overtime,"Overtime is not used responsibly i.e. extent, frequency and level of hours worked by individual workers and / or whole workforce are excessive",The tight delivery dates of the purchase orders,Created,92,TRUE,20/02/2023,Overdue,-23,,,,,,Follow up,,,
my_suppliers_sites,ZC3252996,Kingfisher plc,ZC406041041,YANGJIANG HONDER INDUSTRIES CO LTD,,ZS411564794,YangJiang Honder Industries Co Ltd,China,,Indirect,Goods Provider,,"Manufacture of other cutlery, hand tools and general hardware",ZC402610987,Char-Broil,ZAA600000560,Intertek Shenzhen,Null,20/12/2022,27/12/2022,05/01/2023,Published,Full Initial Audit,TRUE,,Announced,"1. Labour Standards, 2. Health & Safety, 3. Environment, 4. Business Ethics",TRUE,TRUE,FALSE,db47c8ba-5e06-406c-8f29-fb840213b665,ZAI2050306,20/12/2022,New,Non-compliance,Major,,5. Wages,Benefits & Insurance,"Compulsory insurance (e.g. social insurance, accident insurance etc.) not paid - systemic",,Created,92,TRUE,19/02/2023,Overdue,-24,,,,,,Follow up,,,
my_suppliers_sites,ZC3252996,Kingfisher plc,ZC406041041,YANGJIANG HONDER INDUSTRIES CO LTD,,ZS411564794,YangJiang Honder Industries Co Ltd,China,,Indirect,Goods Provider,,"Manufacture of other cutlery, hand tools and general hardware",ZC402610987,Char-Broil,ZAA600000560,Intertek Shenzhen,Null,20/12/2022,27/12/2022,05/01/2023,Published,Full Initial Audit,TRUE,,Announced,"1. Labour Standards, 2. Health & Safety, 3. Environment, 4. Business Ethics",TRUE,TRUE,FALSE,ZAF600000827,ZAI2031117,20/12/2022,New,Non-compliance,Major,,"3. Health, safety & hygiene",Worker Health,No medical examinations / regular occupational health checks including disease checks of workers in hazardous situations (e.g. noise / chemicals / dust),,Created,92,TRUE,26/01/2023,Overdue,-53,,,,,,Desktop,,,
my_suppliers_sites,ZC3252996,Kingfisher plc,ZC406041041,YANGJIANG HONDER INDUSTRIES CO LTD,,ZS411564794,YangJiang Honder Industries Co Ltd,China,,Indirect,Goods Provider,,"Manufacture of other cutlery, hand tools and general hardware",ZC402610987,Char-Broil,ZAA600000560,Intertek Shenzhen,Null,20/12/2022,27/12/2022,05/01/2023,Published,Full Initial Audit,TRUE,,Announced,"1. Labour Standards, 2. Health & Safety, 3. Environment, 4. Business Ethics",TRUE,TRUE,FALSE,ZAF600000828,ZAI2050306,20/12/2022,New,Non-compliance,Major,,5. Wages,Benefits & Insurance,"Compulsory insurance (e.g. social insurance, accident insurance etc.) not paid - systemic",,Created,92,TRUE,25/02/2023,Overdue,-23,,,,,,Follow up,,,
my_suppliers_sites,ZC3252996,Kingfisher plc,ZC406041041,YANGJIANG HONDER INDUSTRIES CO LTD,,ZS411564794,YangJiang Honder Industries Co Ltd,China,,Indirect,Goods Provider,,"Manufacture of other cutlery, hand tools and general hardware",ZC402610987,Char-Broil,ZAA600000560,Intertek Shenzhen,Null,20/12/2022,27/12/2022,05/01/2023,Published,Full Initial Audit,TRUE,,Announced,"1. Labour Standards, 2. Health & Safety, 3. Environment, 4. Business Ethics",TRUE,TRUE,FALSE,ZAF600000829,ZAI2060302,20/12/2022,New,Non-compliance,Major,,6. Working Hours,Overtime,"Overtime is not used responsibly i.e. extent, frequency and level of hours worked by individual workers and / or whole workforce are excessive",The tight delivery dates of the purchase orders,Created,92,TRUE,25/02/2023,Overdue,-23,,,,,,Follow up,,,
my_suppliers_sites,ZC3252996,Kingfisher plc,ZC406485883,FUJIAN INTOP SANITARYWARE COMPANY LTD,,ZS406589274,FUJIAN INTOP SANITARYWARE CO LTD,China,,Indirect,Goods Provider,,Manufacture of furniture,ZC1017365,Croydex(Division of Norcros Group Holdings),ZAA600001664,SGS_China,Null,10/01/2023,19/01/2023,19/01/2023,Published,Full Initial Audit,TRUE,,Semi-announced,"1. Labour Standards, 2. Health & Safety, 3. Environment, 4. Business Ethics",TRUE,TRUE,FALSE,93a1059e-d0ca-4aa1-82c7-45478653d486,ZAI2110141,10/01/2023,New,Non-compliance,Major,,10b. Environment,"General Environmental Permits, & Management systems",The site does not measure its environmental impacts,,Created,71,TRUE,12/03/2023,Overdue,-3,,,,,,Desktop,,,
my_suppliers_sites,ZC3252996,Kingfisher plc,ZC406485883,FUJIAN INTOP SANITARYWARE COMPANY LTD,,ZS406589274,FUJIAN INTOP SANITARYWARE CO LTD,China,,Indirect,Goods Provider,,Manufacture of furniture,ZC1017365,Croydex(Division of Norcros Group Holdings),ZAA600001664,SGS_China,Null,10/01/2023,19/01/2023,19/01/2023,Published,Full Initial Audit,TRUE,,Semi-announced,"1. Labour Standards, 2. Health & Safety, 3. Environment, 4. Business Ethics",TRUE,TRUE,FALSE,68062f00-599d-41f5-b9a2-116ce1460e2e,ZAI2031117,10/01/2023,New,Non-compliance,Major,,"3. Health, safety & hygiene",Worker Health,No medical examinations / regular occupational health checks including disease checks of workers in hazardous situations (e.g. noise / chemicals / dust),,Created,71,TRUE,10/02/2023,Overdue,-33,,,,,,Desktop,,,
my_suppliers_sites,ZC3252996,Kingfisher plc,ZC406485883,FUJIAN INTOP SANITARYWARE COMPANY LTD,,ZS406589274,FUJIAN INTOP SANITARYWARE CO LTD,China,,Indirect,Goods Provider,,Manufacture of furniture,ZC1017365,Croydex(Division of Norcros Group Holdings),ZAA600001664,SGS_China,Null,10/01/2023,19/01/2023,19/01/2023,Published,Full Initial Audit,TRUE,,Semi-announced,"1. Labour Standards, 2. Health & Safety, 3. Environment, 4. Business Ethics",TRUE,TRUE,FALSE,12071908-7b8a-4b8c-ac41-cbfa3a74739f,ZAI2031407,10/01/2023,New,Non-compliance,Major,,"3. Health, safety & hygiene",Personal Protective Equipment/Clothing,Personal Protective Equipment (PPE) provided but incidents of workers not using PPE where appropriate,,Created,71,TRUE,10/02/2023,Overdue,-33,,,,,,Desktop,,,
